Time,delta_position_x,delta_position_y,delta_yaw
12.525,-0.005314102857285619,-0.004927781822539723,4.2664956332316706e-05
12.559,-0.005250686429697282,-0.004871531940063845,0.0010492811598967755
12.593,-0.005161634248681768,-0.004805520398541097,0.002295413273921465
12.627,-0.0051581720928457475,-0.004825114189399349,0.0021944181809643304
12.661,-0.0051484811475432934,-0.004835995473004395,0.0021847932843424007
12.695,-0.005039068184829132,-0.004755572791989682,0.002835851979437365
12.729,-0.004866084083901656,-0.004619669033909979,0.0019380740907228855
12.763,-0.004817006446027339,-0.004583285906709644,0.0009995725536464663
12.797,-0.00492618852362825,-0.004697409025189225,-0.0009458835144533495
12.831,-0.005220107406391783,-0.004947198289754873,-0.0031841400340080206
12.865,-0.005381528027008642,-0.0050817135724798845,0.00025912646524028915
12.899000000000001,-0.005429303094894422,-0.005137415678932111,0.0010405352431472894
12.933,-0.005429508722960108,-0.005145417220171256,0.0010128679783818484
12.967,-0.005425469738710831,-0.005152027270679094,0.001060158423991098
13.001,-0.005420779739696124,-0.0051598022178407366,0.00019321254018578315
13.035,-0.005412185110295287,-0.005154214570604054,0.00018465267040346234
13.069,-0.005390884255626727,-0.005134577830021803,0.0005482520625958997
13.103,-0.005400262235154996,-0.005152968968715532,0.001533026851307184
13.137,-0.005388837320378537,-0.005159008883293126,0.0017421168483178204
13.171,-0.00537909797542846,-0.005166923654322808,0.001662171284697589
13.205,-0.005363143202538945,-0.00517410309369537,0.0014512571176581446
13.239,-0.005332129742624536,-0.005151215468329973,0.0008034174775786163
13.273,-0.005352270837821527,-0.0051807863915875885,0.0011918904832399768
13.307,-0.005369148468827856,-0.0052019999701597985,-0.00040052607584373234
13.341,-0.005377059599140033,-0.005204246611792751,-0.0004369582333754174
13.375,-0.005383750079466232,-0.0052057599748425165,-0.0004919621666439333
13.409,-0.005398723070090705,-0.005210243747665544,-0.0014703135022280376
